run_id	model	arm	task	trial	resolved	failure_mode	in_tok	out_tok	agent_sec
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	fibonacci-server	fibonacci-server.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	False	unset	n/a	n/a	66.464814
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	nginx-request-logging	nginx-request-logging.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	False	unset	n/a	n/a	47.310891
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	csv-to-parquet	csv-to-parquet.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	True	unset	n/a	n/a	116.2336
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	oom	oom.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	False	unset	n/a	n/a	176.376572
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	fix-permissions	fix-permissions.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	True	unset	n/a	n/a	24.491303
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	fix-git	fix-git.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	False	unset	n/a	n/a	33.698111
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	openssl-selfsigned-cert	openssl-selfsigned-cert.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	True	unset	n/a	n/a	68.604592
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	polyglot-c-py	polyglot-c-py.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	False	agent_timeout	n/a	n/a	660.235244
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	modernize-fortran-build	modernize-fortran-build.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	True	unset	n/a	n/a	34.742515
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	git-multibranch	git-multibranch.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	False	unset	n/a	n/a	333.714291
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	git-multibranch	git-multibranch.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	False	unset	n/a	n/a	321.245896
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	polyglot-c-py	polyglot-c-py.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	False	agent_timeout	n/a	n/a	660.225315
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	polyglot-c-py	polyglot-c-py.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	False	agent_timeout	n/a	n/a	660.200465
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	fibonacci-server	fibonacci-server.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	False	unset	n/a	n/a	71.192901
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	fibonacci-server	fibonacci-server.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	False	unset	n/a	n/a	69.964924
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	modernize-fortran-build	modernize-fortran-build.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	True	unset	n/a	n/a	36.701922
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	modernize-fortran-build	modernize-fortran-build.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	True	unset	n/a	n/a	31.124474
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	oom	oom.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	False	unset	n/a	n/a	79.3262
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	oom	oom.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	False	unset	n/a	n/a	73.499883
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	fix-git	fix-git.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	False	unset	n/a	n/a	34.835805
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	fix-git	fix-git.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	False	unset	n/a	n/a	29.204372
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	fix-permissions	fix-permissions.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	True	unset	n/a	n/a	22.034449
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	fix-permissions	fix-permissions.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	True	unset	n/a	n/a	19.970968
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	csv-to-parquet	csv-to-parquet.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	True	unset	n/a	n/a	83.855657
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	csv-to-parquet	csv-to-parquet.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	True	unset	n/a	n/a	74.571547
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	nginx-request-logging	nginx-request-logging.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	False	unset	n/a	n/a	41.114733
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	nginx-request-logging	nginx-request-logging.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	False	unset	n/a	n/a	35.135214
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	openssl-selfsigned-cert	openssl-selfsigned-cert.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	True	unset	n/a	n/a	41.565692
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	openssl-selfsigned-cert	openssl-selfsigned-cert.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n2-165017	True	unset	n/a	n/a	37.793202
tiel-coder_35b-q5-ctx256k-agentic-n1-093632	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	git-multibranch	git-multibranch.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-n1-093632	False	agent_timeout	n/a	n/a	780.202156
tiel-coder_35b-q5-ctx256k-agentic-n1-093632	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	fix-permissions	fix-permissions.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-n1-093632	True	unset	n/a	n/a	25.404976
tiel-coder_35b-q5-ctx256k-agentic-n1-093632	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	csv-to-parquet	csv-to-parquet.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-n1-093632	False	agent_timeout	n/a	n/a	660.147331
tiel-coder_35b-q5-ctx256k-agentic-n1-093632	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	nginx-request-logging	nginx-request-logging.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-n1-093632	False	unset	n/a	n/a	48.360394
tiel-coder_35b-q5-ctx256k-agentic-n1-093632	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	openssl-selfsigned-cert	openssl-selfsigned-cert.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-n1-093632	True	unset	n/a	n/a	56.571244
tiel-coder_35b-q5-ctx256k-agentic-n1-093632	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	modernize-fortran-build	modernize-fortran-build.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-n1-093632	True	unset	n/a	n/a	40.744771
tiel-coder_35b-q5-ctx256k-agentic-n1-093632	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	polyglot-c-py	polyglot-c-py.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-n1-093632	False	unset	n/a	n/a	87.098444
tiel-coder_35b-q5-ctx256k-agentic-n1-093632	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	fibonacci-server	fibonacci-server.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-n1-093632	False	unset	n/a	n/a	41.957373
tiel-coder_35b-q5-ctx256k-agentic-n1-093632	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	oom	oom.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-n1-093632	False	unset	n/a	n/a	133.035939
tiel-coder_35b-q5-ctx256k-agentic-n1-093632	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	fix-git	fix-git.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-n1-093632	True	unset	n/a	n/a	45.29858
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	git-multibranch	git-multibranch.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	False	unset	n/a	n/a	178.752392
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	git-multibranch	git-multibranch.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	False	unset	n/a	n/a	414.501966
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	fix-git	fix-git.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	False	unset	n/a	n/a	41.024358
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	fix-git	fix-git.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	False	unset	n/a	n/a	29.81642
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	modernize-fortran-build	modernize-fortran-build.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	False	unset	n/a	n/a	35.623144
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	modernize-fortran-build	modernize-fortran-build.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	True	unset	n/a	n/a	27.099568
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	openssl-selfsigned-cert	openssl-selfsigned-cert.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	True	unset	n/a	n/a	36.466277
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	openssl-selfsigned-cert	openssl-selfsigned-cert.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	True	unset	n/a	n/a	33.404572
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	csv-to-parquet	csv-to-parquet.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	True	unset	n/a	n/a	93.714851
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	csv-to-parquet	csv-to-parquet.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	True	unset	n/a	n/a	290.562104
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	fibonacci-server	fibonacci-server.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	False	unset	n/a	n/a	40.889596
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	fibonacci-server	fibonacci-server.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	False	unset	n/a	n/a	34.176051
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	nginx-request-logging	nginx-request-logging.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	False	unset	n/a	n/a	71.250899
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	nginx-request-logging	nginx-request-logging.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	False	unset	n/a	n/a	42.033139
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	oom	oom.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	False	unset	n/a	n/a	131.830818
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	oom	oom.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	False	unset	n/a	n/a	70.258014
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	polyglot-c-py	polyglot-c-py.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	False	agent_timeout	n/a	n/a	360.597388
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	polyglot-c-py	polyglot-c-py.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	False	unset	n/a	n/a	57.570716
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	fix-permissions	fix-permissions.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	True	unset	n/a	n/a	26.29182
tiel-coder_35b-q5-ctx256k-agentic-n2-123652	tiel-coder_35b-q5-ctx256k-agentic	r1-mixed	fix-permissions	fix-permissions.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-n2-123652	True	unset	n/a	n/a	21.196985
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	tiel-coder_35b-q5-ctx256k-agentic	thinkon	git-multibranch	git-multibranch.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	False	agent_timeout	n/a	n/a	515.835473
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	tiel-coder_35b-q5-ctx256k-agentic	thinkon	fix-git	fix-git.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	False	unset	n/a	n/a	56.953401
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	tiel-coder_35b-q5-ctx256k-agentic	thinkon	modernize-fortran-build	modernize-fortran-build.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	True	unset	n/a	n/a	43.670174
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	tiel-coder_35b-q5-ctx256k-agentic	thinkon	csv-to-parquet	csv-to-parquet.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	False	unset	n/a	n/a	119.688443
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	tiel-coder_35b-q5-ctx256k-agentic	thinkon	polyglot-c-py	polyglot-c-py.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	False	agent_timeout	n/a	n/a	660.155553
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	tiel-coder_35b-q5-ctx256k-agentic	thinkon	nginx-request-logging	nginx-request-logging.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	False	unset	n/a	n/a	89.87287
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	tiel-coder_35b-q5-ctx256k-agentic	thinkon	openssl-selfsigned-cert	openssl-selfsigned-cert.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	True	unset	n/a	n/a	100.343324
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	tiel-coder_35b-q5-ctx256k-agentic	thinkon	fibonacci-server	fibonacci-server.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	False	unset	n/a	n/a	41.716131
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	tiel-coder_35b-q5-ctx256k-agentic	thinkon	oom	oom.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	False	unset	n/a	n/a	62.755394
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	tiel-coder_35b-q5-ctx256k-agentic	thinkon	fix-permissions	fix-permissions.1-of-1.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n1-161720	True	unset	n/a	n/a	24.612517
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	git-multibranch	git-multibranch.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	False	agent_timeout	n/a	n/a	533.095828
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	git-multibranch	git-multibranch.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	False	unset	n/a	n/a	284.978265
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	csv-to-parquet	csv-to-parquet.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	False	unset	n/a	n/a	117.190245
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	csv-to-parquet	csv-to-parquet.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	False	agent_timeout	n/a	n/a	660.137825
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	openssl-selfsigned-cert	openssl-selfsigned-cert.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	True	unset	n/a	n/a	106.093601
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	openssl-selfsigned-cert	openssl-selfsigned-cert.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	True	unset	n/a	n/a	56.950944
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	fibonacci-server	fibonacci-server.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	False	unset	n/a	n/a	55.448647
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	fibonacci-server	fibonacci-server.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	False	unset	n/a	n/a	40.788793
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	fix-git	fix-git.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	True	unset	n/a	n/a	36.550322
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	fix-git	fix-git.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	True	unset	n/a	n/a	40.74087
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	polyglot-c-py	polyglot-c-py.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	False	unset	n/a	n/a	227.734496
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	polyglot-c-py	polyglot-c-py.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	False	unset	n/a	n/a	205.47401
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	oom	oom.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	False	unset	n/a	n/a	144.144128
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	oom	oom.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	False	unset	n/a	n/a	79.354179
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	modernize-fortran-build	modernize-fortran-build.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	True	unset	n/a	n/a	65.184605
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	modernize-fortran-build	modernize-fortran-build.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	False	unset	n/a	n/a	47.561085
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	fix-permissions	fix-permissions.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	True	unset	n/a	n/a	23.173894
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	fix-permissions	fix-permissions.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	True	unset	n/a	n/a	21.63545
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	nginx-request-logging	nginx-request-logging.1-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	False	unset	n/a	n/a	47.626065
tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	tiel-coder_35b-q5-ctx256k-agentic	thinkon	nginx-request-logging	nginx-request-logging.2-of-2.tiel-coder_35b-q5-ctx256k-agentic-thinkon-n2-115300	False	unset	n/a	n/a	56.301271
